"interval_no","interval_name","max_ma","min_ma","group","relN","N"
190,"Aeronian",440.8,438.5,"cartilagefish",0,0
190,"Aeronian",440.8,438.5,"crinoids",0.0138784696174044,37
190,"Aeronian",440.8,438.5,"echinodermata",0.00759981851179673,67
190,"Aeronian",440.8,438.5,"gasteropoda",0.00265340978406734,87
190,"Aeronian",440.8,438.5,"insecta",NA,NA
190,"Aeronian",440.8,438.5,"mollusca",0.00328159103744066,215
190,"Aeronian",440.8,438.5,"rugose_corals",0.0190506942202131,59
190,"Aeronian",440.8,438.5,"scleractinian_corals",NA,NA
190,"Aeronian",440.8,438.5,"sea_stars",0.00717547292889759,11
190,"Aeronian",440.8,438.5,"sea_urchins",0,0
190,"Aeronian",440.8,438.5,"tabulate_corals",NA,NA
190,"Aeronian",440.8,438.5,"trilobites",0.0221005280657148,113
191,"Rhuddanian",443.4,440.8,"ammonites",0.0233676975945017,34
191,"Rhuddanian",443.4,440.8,"animalia",0.00467143583128103,956
191,"Rhuddanian",443.4,440.8,"anthozoa",0.00677564156856102,80
191,"Rhuddanian",443.4,440.8,"arthropoda",0.00343128629245117,156
191,"Rhuddanian",443.4,440.8,"bivalvia",0.00264491955036368,60
191,"Rhuddanian",443.4,440.8,"bony_fish",0,0
191,"Rhuddanian",443.4,440.8,"brachiopoda",0.0133291614518148,213
191,"Rhuddanian",443.4,440.8,"bryozoa",0.0105290190035953,82
191,"Rhuddanian",443.4,440.8,"cartilagefish",0,0
191,"Rhuddanian",443.4,440.8,"crinoids",0.00900225056264066,24
191,"Rhuddanian",443.4,440.8,"echinodermata",0.00623865698729583,55
191,"Rhuddanian",443.4,440.8,"gasteropoda",0.00259241185799683,85
191,"Rhuddanian",443.4,440.8,"insecta",NA,NA
191,"Rhuddanian",443.4,440.8,"mollusca",0.00317474853854725,208
191,"Rhuddanian",443.4,440.8,"rugose_corals",0.0148530836293187,46
191,"Rhuddanian",443.4,440.8,"scleractinian_corals",NA,NA
191,"Rhuddanian",443.4,440.8,"sea_stars",0.00717547292889759,11
191,"Rhuddanian",443.4,440.8,"sea_urchins",0,0
191,"Rhuddanian",443.4,440.8,"tabulate_corals",NA,NA
191,"Rhuddanian",443.4,440.8,"trilobites",0.0195579894386857,100
192,"Hirnantian",445.2,443.4,"ammonites",0.0288659793814433,42
192,"Hirnantian",445.2,443.4,"animalia",0.00504769164614362,1033
192,"Hirnantian",445.2,443.4,"anthozoa",0.0072838146862031,86
192,"Hirnantian",445.2,443.4,"arthropoda",0.00382720394158015,174
192,"Hirnantian",445.2,443.4,"bivalvia",0.00304165748291823,69
192,"Hirnantian",445.2,443.4,"bony_fish",0,0
192,"Hirnantian",445.2,443.4,"brachiopoda",0.0141426783479349,226
192,"Hirnantian",445.2,443.4,"bryozoa",0.0128402670775552,100
192,"Hirnantian",445.2,443.4,"cartilagefish",0,0
192,"Hirnantian",445.2,443.4,"crinoids",0.00562640660165041,15
192,"Hirnantian",445.2,443.4,"echinodermata",0.00623865698729583,55
192,"Hirnantian",445.2,443.4,"gasteropoda",0.00274490667317311,90
192,"Hirnantian",445.2,443.4,"insecta",NA,NA
192,"Hirnantian",445.2,443.4,"mollusca",0.00366317139063144,240
192,"Hirnantian",445.2,443.4,"rugose_corals",0.0142072973845657,44
192,"Hirnantian",445.2,443.4,"scleractinian_corals",NA,NA
192,"Hirnantian",445.2,443.4,"sea_stars",0.00717547292889759,11
192,"Hirnantian",445.2,443.4,"sea_urchins",0,0
192,"Hirnantian",445.2,443.4,"tabulate_corals",NA,NA
192,"Hirnantian",445.2,443.4,"trilobites",0.0230784275376491,118
3001,"Pridoli",423,419.2,"ammonites",0.0398625429553265,58
3001,"Pridoli",423,419.2,"animalia",0.00621555060396388,1272
3001,"Pridoli",423,419.2,"anthozoa",0.0116032861861608,137
3001,"Pridoli",423,419.2,"arthropoda",0.00470702093964455,214
3001,"Pridoli",423,419.2,"bivalvia",0.00427595327308794,97
3001,"Pridoli",423,419.2,"bony_fish",9.18807999754985e-05,3
3001,"Pridoli",423,419.2,"brachiopoda",0.015206508135169,243
3001,"Pridoli",423,419.2,"bryozoa",0.00860297894196199,67
3001,"Pridoli",423,419.2,"cartilagefish",0.000517866390471258,2
3001,"Pridoli",423,419.2,"crinoids",0.0232558139534884,62
3001,"Pridoli",423,419.2,"echinodermata",0.011002722323049,97
3001,"Pridoli",423,419.2,"gasteropoda",0.00393436623154813,129
3001,"Pridoli",423,419.2,"insecta",NA,NA
3001,"Pridoli",423,419.2,"mollusca",0.00476212280782087,312
3001,"Pridoli",423,419.2,"rugose_corals",0.0251856635453665,78
3001,"Pridoli",423,419.2,"scleractinian_corals",NA,NA
3001,"Pridoli",423,419.2,"sea_stars",0.0104370515329419,16
3001,"Pridoli",423,419.2,"sea_urchins",0.001131648434553,3
3001,"Pridoli",423,419.2,"tabulate_corals",NA,NA
3001,"Pridoli",423,419.2,"trilobites",0.0140817523958537,72
3002,"Holocene",0.0117,0,"ammonites",NA,NA
3002,"Holocene",0.0117,0,"animalia",0.0113267659591103,2318
3002,"Holocene",0.0117,0,"anthozoa",0.00652155500973998,77
3002,"Holocene",0.0117,0,"arthropoda",0.0142310399436917,647
3002,"Holocene",0.0117,0,"bivalvia",0.00872823451620013,198
3002,"Holocene",0.0117,0,"bony_fish",0.0305656794585158,998
3002,"Holocene",0.0117,0,"brachiopoda",0.000250312891113892,4
3002,"Holocene",0.0117,0,"bryozoa",0.00410888546481767,32
3002,"Holocene",0.0117,0,"cartilagefish",0,0
3002,"Holocene",0.0117,0,"crinoids",NA,NA
3002,"Holocene",0.0117,0,"echinodermata",0.000794010889292196,7
3002,"Holocene",0.0117,0,"gasteropoda",0.0100646578016347,330
3002,"Holocene",0.0117,0,"insecta",0.00787162033692056,207
3002,"Holocene",0.0117,0,"mollusca",0.00818108277241021,536
3002,"Holocene",0.0117,0,"rugose_corals",NA,NA
3002,"Holocene",0.0117,0,"scleractinian_corals",0.0103899800740108,73
3002,"Holocene",0.0117,0,"sea_stars",0.000652315720808871,1
3002,"Holocene",0.0117,0,"sea_urchins",0.002263296869106,6
3002,"Holocene",0.0117,0,"tabulate_corals",NA,NA
3002,"Holocene",0.0117,0,"trilobites",NA,NA
49,"Gzhelian",303.7,298.9,"ammonites",0.0192439862542955,28
49,"Gzhelian",303.7,298.9,"animalia",0.00794046362534694,1625
49,"Gzhelian",303.7,298.9,"anthozoa",0.0111798085881257,132
49,"Gzhelian",303.7,298.9,"arthropoda",0.00857821573112793,390
49,"Gzhelian",303.7,298.9,"bivalvia",0.00581882301080009,132
49,"Gzhelian",303.7,298.9,"bony_fish",0.00211325839943646,69
49,"Gzhelian",303.7,298.9,"brachiopoda",0.0167709637046308,268
49,"Gzhelian",303.7,298.9,"bryozoa",0.0124550590652286,97
49,"Gzhelian",303.7,298.9,"cartilagefish",0.0150181253236665,58
49,"Gzhelian",303.7,298.9,"crinoids",0.027006751687922,72
49,"Gzhelian",303.7,298.9,"echinodermata",0.011456442831216,101
49,"Gzhelian",303.7,298.9,"gasteropoda",0.00527632060509943,173
49,"Gzhelian",303.7,298.9,"insecta",0.00874624481880062,230
49,"Gzhelian",303.7,298.9,"mollusca",0.00645633957598791,423
49,"Gzhelian",303.7,298.9,"rugose_corals",0.0335808847271553,104
49,"Gzhelian",303.7,298.9,"scleractinian_corals",NA,NA
49,"Gzhelian",303.7,298.9,"sea_stars",0.00260926288323549,4
49,"Gzhelian",303.7,298.9,"sea_urchins",0.001508864579404,4
49,"Gzhelian",303.7,298.9,"tabulate_corals",0.0096882898062342,46
49,"Gzhelian",303.7,298.9,"trilobites",0.00254253862702914,13
50,"Kasimovian",307,303.7,"ammonites",0.0185567010309278,27
50,"Kasimovian",307,303.7,"animalia",0.00678726398498886,1389
50,"Kasimovian",307,303.7,"anthozoa",0.00931650715677141,110
50,"Kasimovian",307,303.7,"arthropoda",0.00558683793770896,254
50,"Kasimovian",307,303.7,"bivalvia",0.0054661670707516,124
50,"Kasimovian",307,303.7,"bony_fish",0.00119445039968148,39
50,"Kasimovian",307,303.7,"brachiopoda",0.0135168961201502,216
50,"Kasimovian",307,303.7,"bryozoa",0.0120698510529019,94
50,"Kasimovian",307,303.7,"cartilagefish",0.016053858104609,62
50,"Kasimovian",307,303.7,"crinoids",0.0326331582895724,87
50,"Kasimovian",307,303.7,"echinodermata",0.0132713248638838,117
50,"Kasimovian",307,303.7,"gasteropoda",0.00521532267902891,171
50,"Kasimovian",307,303.7,"insecta",0.00319428071643153,84
50,"Kasimovian",307,303.7,"mollusca",0.00616633850756292,404
50,"Kasimovian",307,303.7,"rugose_corals",0.0268001291572489,83
50,"Kasimovian",307,303.7,"scleractinian_corals",NA,NA
50,"Kasimovian",307,303.7,"sea_stars",0.00391389432485323,6
50,"Kasimovian",307,303.7,"sea_urchins",0.001886080724255,5
50,"Kasimovian",307,303.7,"tabulate_corals",0.0086352148272957,41
50,"Kasimovian",307,303.7,"trilobites",0.00234695873264228,12
51,"Moscovian",315.2,307,"ammonites",0.0185567010309278,27
51,"Moscovian",315.2,307,"animalia",0.00912786833978343,1868
51,"Moscovian",315.2,307,"anthozoa",0.00982468027441348,116
51,"Moscovian",315.2,307,"arthropoda",0.0130432869963048,593
51,"Moscovian",315.2,307,"bivalvia",0.00590698699581221,134
51,"Moscovian",315.2,307,"bony_fish",0.00254203546598879,83
51,"Moscovian",315.2,307,"brachiopoda",0.015206508135169,243
51,"Moscovian",315.2,307,"bryozoa",0.0119414483821263,93
51,"Moscovian",315.2,307,"cartilagefish",0.0176074572760228,68
51,"Moscovian",315.2,307,"crinoids",0.0360090022505626,96
51,"Moscovian",315.2,307,"echinodermata",0.0139519056261343,123
51,"Moscovian",315.2,307,"gasteropoda",0.00561180919848725,184
51,"Moscovian",315.2,307,"insecta",0.0126630414115679,333
51,"Moscovian",315.2,307,"mollusca",0.00680739350092342,446
51,"Moscovian",315.2,307,"rugose_corals",0.0287374878915079,89
51,"Moscovian",315.2,307,"scleractinian_corals",NA,NA
51,"Moscovian",315.2,307,"sea_stars",0.00195694716242661,3
51,"Moscovian",315.2,307,"sea_urchins",0.001508864579404,4
51,"Moscovian",315.2,307,"tabulate_corals",0.0094776748104465,45
51,"Moscovian",315.2,307,"trilobites",0.00312927831018971,16
52,"Bashkirian",323.2,315.2,"ammonites",0.0178694158075601,26
52,"Bashkirian",323.2,315.2,"animalia",0.00760329932371682,1556
52,"Bashkirian",323.2,315.2,"anthozoa",0.00889302955873634,105
52,"Bashkirian",323.2,315.2,"arthropoda",0.00618071441140243,281
52,"Bashkirian",323.2,315.2,"bivalvia",0.0048931011681728,111
52,"Bashkirian",323.2,315.2,"bony_fish",0.00229701999938746,75
52,"Bashkirian",323.2,315.2,"brachiopoda",0.0136420525657071,218
52,"Bashkirian",323.2,315.2,"bryozoa",0.0116846430405752,91
52,"Bashkirian",323.2,315.2,"cartilagefish",0.0132055929570171,51
52,"Bashkirian",323.2,315.2,"crinoids",0.0371342835708927,99
52,"Bashkirian",323.2,315.2,"echinodermata",0.0150862068965517,133
52,"Bashkirian",323.2,315.2,"gasteropoda",0.00527632060509943,173
52,"Bashkirian",323.2,315.2,"insecta",0.00414495950108377,109
52,"Bashkirian",323.2,315.2,"mollusca",0.00760108063556024,498
52,"Bashkirian",323.2,315.2,"rugose_corals",0.025508556667743,79
52,"Bashkirian",323.2,315.2,"scleractinian_corals",NA,NA
52,"Bashkirian",323.2,315.2,"sea_stars",0.00391389432485323,6
52,"Bashkirian",323.2,315.2,"sea_urchins",0.001508864579404,4
52,"Bashkirian",323.2,315.2,"tabulate_corals",0.0259056444818871,123
52,"Bashkirian",323.2,315.2,"trilobites",0.00254253862702914,13
53,"Serpukhovian",330.9,323.2,"ammonites",0.0178694158075601,26
53,"Serpukhovian",330.9,323.2,"animalia",0.00537019663031156,1099
53,"Serpukhovian",330.9,323.2,"anthozoa",0.0100787668332345,119
53,"Serpukhovian",330.9,323.2,"arthropoda",0.00303536864332219,138
53,"Serpukhovian",330.9,323.2,"bivalvia",0.00467269120564249,106
53,"Serpukhovian",330.9,323.2,"bony_fish",0.000520657866527825,17
53,"Serpukhovian",330.9,323.2,"brachiopoda",0.0113892365456821,182
53,"Serpukhovian",330.9,323.2,"bryozoa",0.0115562403697997,90
53,"Serpukhovian",330.9,323.2,"cartilagefish",0.00647332988089073,25
53,"Serpukhovian",330.9,323.2,"crinoids",0.0172543135783946,46
53,"Serpukhovian",330.9,323.2,"echinodermata",0.00828039927404719,73
53,"Serpukhovian",330.9,323.2,"gasteropoda",0.0049408320117116,162
53,"Serpukhovian",330.9,323.2,"insecta",0,0
53,"Serpukhovian",330.9,323.2,"mollusca",0.00573896851198925,376
53,"Serpukhovian",330.9,323.2,"rugose_corals",0.0300290603810139,93
53,"Serpukhovian",330.9,323.2,"scleractinian_corals",NA,NA
53,"Serpukhovian",330.9,323.2,"sea_stars",0.00260926288323549,4
53,"Serpukhovian",330.9,323.2,"sea_urchins",0.001886080724255,5
53,"Serpukhovian",330.9,323.2,"tabulate_corals",0.0080033698399326,38
53,"Serpukhovian",330.9,323.2,"trilobites",0.00234695873264228,12
54,"Visean",346.7,330.9,"ammonites",0.0213058419243986,31
54,"Visean",346.7,330.9,"animalia",0.0070853367733865,1450
54,"Visean",346.7,330.9,"anthozoa",0.0124502413822309,147
54,"Visean",346.7,330.9,"arthropoda",0.00406915361604786,185
54,"Visean",346.7,330.9,"bivalvia",0.00480493718316068,109
54,"Visean",346.7,330.9,"bony_fish",0.00131695813298214,43
54,"Visean",346.7,330.9,"brachiopoda",0.015206508135169,243
54,"Visean",346.7,330.9,"bryozoa",0.0138674884437596,108
54,"Visean",346.7,330.9,"cartilagefish",0.00828586224754013,32
54,"Visean",346.7,330.9,"crinoids",0.0468867216804201,125
54,"Visean",346.7,330.9,"echinodermata",0.0192831215970962,170
54,"Visean",346.7,330.9,"gasteropoda",0.00548981334634622,180
54,"Visean",346.7,330.9,"insecta",0,0
54,"Visean",346.7,330.9,"mollusca",0.00647160279011554,424
54,"Visean",346.7,330.9,"rugose_corals",0.0374556021956732,116
54,"Visean",346.7,330.9,"scleractinian_corals",NA,NA
54,"Visean",346.7,330.9,"sea_stars",0.00782778864970646,12
54,"Visean",346.7,330.9,"sea_urchins",0.002263296869106,6
54,"Visean",346.7,330.9,"tabulate_corals",0.012636899747262,60
54,"Visean",346.7,330.9,"trilobites",0.00606297672599257,31
55,"Tournaisian",358.9,346.7,"ammonites",0.0240549828178694,35
55,"Tournaisian",358.9,346.7,"animalia",0.00622043704311794,1273
55,"Tournaisian",358.9,346.7,"anthozoa",0.00982468027441348,116
55,"Tournaisian",358.9,346.7,"arthropoda",0.00435509414041879,198
55,"Tournaisian",358.9,346.7,"bivalvia",0.00392329733303945,89
55,"Tournaisian",358.9,346.7,"bony_fish",0.00039815013322716,13
55,"Tournaisian",358.9,346.7,"brachiopoda",0.0153942428035044,246
55,"Tournaisian",358.9,346.7,"bryozoa",0.0110426296866975,86
55,"Tournaisian",358.9,346.7,"cartilagefish",0.00569653029518384,22
55,"Tournaisian",358.9,346.7,"crinoids",0.040510127531883,108
55,"Tournaisian",358.9,346.7,"echinodermata",0.0176950998185118,156
55,"Tournaisian",358.9,346.7,"gasteropoda",0.00436135171404172,143
55,"Tournaisian",358.9,346.7,"insecta",0,0
55,"Tournaisian",358.9,346.7,"mollusca",0.00523528244577743,343
55,"Tournaisian",358.9,346.7,"rugose_corals",0.026154342912496,81
55,"Tournaisian",358.9,346.7,"scleractinian_corals",NA,NA
55,"Tournaisian",358.9,346.7,"sea_stars",0.00391389432485323,6
55,"Tournaisian",358.9,346.7,"sea_urchins",0.001508864579404,4
55,"Tournaisian",358.9,346.7,"tabulate_corals",0.0124262847514743,59
55,"Tournaisian",358.9,346.7,"trilobites",0.0138861725014668,71
556,"Darriwilian",467.3,458.4,"ammonites",0.00481099656357388,7
556,"Darriwilian",467.3,458.4,"animalia",0.00826785504866893,1692
556,"Darriwilian",467.3,458.4,"anthozoa",0.00152451935292623,18
556,"Darriwilian",467.3,458.4,"arthropoda",0.0110417033257083,502
556,"Darriwilian",467.3,458.4,"bivalvia",0.00299757549041217,68
556,"Darriwilian",467.3,458.4,"bony_fish",0,0
556,"Darriwilian",467.3,458.4,"brachiopoda",0.0233416770963705,373
556,"Darriwilian",467.3,458.4,"bryozoa",0.0110426296866975,86
556,"Darriwilian",467.3,458.4,"cartilagefish",0.000258933195235629,1
556,"Darriwilian",467.3,458.4,"crinoids",0.0120030007501875,32
556,"Darriwilian",467.3,458.4,"echinodermata",0.0119101633393829,105
556,"Darriwilian",467.3,458.4,"gasteropoda",0.00274490667317311,90
556,"Darriwilian",467.3,458.4,"insecta",NA,NA
556,"Darriwilian",467.3,458.4,"mollusca",0.00523528244577743,343
556,"Darriwilian",467.3,458.4,"rugose_corals",0.00322893122376493,10
556,"Darriwilian",467.3,458.4,"scleractinian_corals",NA,NA
556,"Darriwilian",467.3,458.4,"sea_stars",0.0045662100456621,7
556,"Darriwilian",467.3,458.4,"sea_urchins",NA,NA
556,"Darriwilian",467.3,458.4,"tabulate_corals",NA,NA
556,"Darriwilian",467.3,458.4,"trilobites",0.0751026794445531,384
559,"Tremadocian",485.4,477.7,"ammonites",0.000687285223367698,1
559,"Tremadocian",485.4,477.7,"animalia",0.0045785934873539,937
559,"Tremadocian",485.4,477.7,"anthozoa",0.000169391039214026,2
559,"Tremadocian",485.4,477.7,"arthropoda",0.008292275206757,377
559,"Tremadocian",485.4,477.7,"bivalvia",0.00070531188009698,16
559,"Tremadocian",485.4,477.7,"bony_fish",NA,NA
559,"Tremadocian",485.4,477.7,"brachiopoda",0.0090738423028786,145
559,"Tremadocian",485.4,477.7,"bryozoa",0.00141242937853107,11
559,"Tremadocian",485.4,477.7,"cartilagefish",NA,NA
559,"Tremadocian",485.4,477.7,"crinoids",0.00112528132033008,3
559,"Tremadocian",485.4,477.7,"echinodermata",0.00317604355716878,28
559,"Tremadocian",485.4,477.7,"gasteropoda",0.00128095644748079,42
559,"Tremadocian",485.4,477.7,"insecta",NA,NA
559,"Tremadocian",485.4,477.7,"mollusca",0.00348001282109987,228
559,"Tremadocian",485.4,477.7,"rugose_corals",0.000322893122376493,1
559,"Tremadocian",485.4,477.7,"scleractinian_corals",NA,NA
559,"Tremadocian",485.4,477.7,"sea_stars",0.00391389432485323,6
559,"Tremadocian",485.4,477.7,"sea_urchins",NA,NA
559,"Tremadocian",485.4,477.7,"tabulate_corals",NA,NA
559,"Tremadocian",485.4,477.7,"trilobites",0.0704087619792685,360
652,"Olenekian",251.2,247.2,"ammonites",0.0013745704467354,2
652,"Olenekian",251.2,247.2,"animalia",0.00589793205895,1207
652,"Olenekian",251.2,247.2,"anthozoa",0.000254086558821038,3
652,"Olenekian",251.2,247.2,"arthropoda",0.00294738694351575,134
652,"Olenekian",251.2,247.2,"bivalvia",0.00617147895084858,140
652,"Olenekian",251.2,247.2,"bony_fish",0.00710544853143855,232
652,"Olenekian",251.2,247.2,"brachiopoda",0.00369211514392991,59
652,"Olenekian",251.2,247.2,"bryozoa",0.00231124807395994,18
652,"Olenekian",251.2,247.2,"cartilagefish",0.0080269290523045,31
652,"Olenekian",251.2,247.2,"crinoids",0.00300075018754689,8
652,"Olenekian",251.2,247.2,"echinodermata",0.00442377495462795,39
652,"Olenekian",251.2,247.2,"gasteropoda",0.0040258631206539,132
652,"Olenekian",251.2,247.2,"insecta",0.00197741187207666,52
652,"Olenekian",251.2,247.2,"mollusca",0.00857792633972862,562
652,"Olenekian",251.2,247.2,"rugose_corals",NA,NA
652,"Olenekian",251.2,247.2,"scleractinian_corals",0.000142328494164532,1
652,"Olenekian",251.2,247.2,"sea_stars",0.00521852576647097,8
652,"Olenekian",251.2,247.2,"sea_urchins",0.001508864579404,4
652,"Olenekian",251.2,247.2,"tabulate_corals",0.0534962089300758,254
652,"Olenekian",251.2,247.2,"trilobites",NA,NA
653,"Induan",252.17,251.2,"ammonites",0.0013745704467354,2
653,"Induan",252.17,251.2,"animalia",0.00432938509049685,886
653,"Induan",252.17,251.2,"anthozoa",0.000254086558821038,3
653,"Induan",252.17,251.2,"arthropoda",0.00312335034312863,142
653,"Induan",252.17,251.2,"bivalvia",0.00511351113070311,116
653,"Induan",252.17,251.2,"bony_fish",0.00373648586567027,122
653,"Induan",252.17,251.2,"brachiopoda",0.00481852315394243,77
653,"Induan",252.17,251.2,"bryozoa",0.00218284540318439,17
653,"Induan",252.17,251.2,"cartilagefish",0.0062143966856551,24
653,"Induan",252.17,251.2,"crinoids",0.0018754688672168,5
653,"Induan",252.17,251.2,"echinodermata",0.0037431941923775,33
653,"Induan",252.17,251.2,"gasteropoda",0.00378187141637184,124
653,"Induan",252.17,251.2,"insecta",0.00193938472069057,51
653,"Induan",252.17,251.2,"mollusca",0.00535738815879848,351
653,"Induan",252.17,251.2,"rugose_corals",NA,NA
653,"Induan",252.17,251.2,"scleractinian_corals",0.000142328494164532,1
653,"Induan",252.17,251.2,"sea_stars",0.00391389432485323,6
653,"Induan",252.17,251.2,"sea_urchins",0.001131648434553,3
653,"Induan",252.17,251.2,"tabulate_corals",0.0164279696714406,78
653,"Induan",252.17,251.2,"trilobites",NA,NA
715,"Changhsingian",254.17,252.17,"ammonites",0.00687285223367698,10
715,"Changhsingian",254.17,252.17,"animalia",0.00728568077870294,1491
715,"Changhsingian",254.17,252.17,"anthozoa",0.00304903870585246,36
715,"Changhsingian",254.17,252.17,"arthropoda",0.00780837585782157,355
715,"Changhsingian",254.17,252.17,"bivalvia",0.00722944677099405,164
715,"Changhsingian",254.17,252.17,"bony_fish",0.0018069890661848,59
715,"Changhsingian",254.17,252.17,"brachiopoda",0.0195869837296621,313
715,"Changhsingian",254.17,252.17,"bryozoa",0.0059065228556754,46
715,"Changhsingian",254.17,252.17,"cartilagefish",0.00880372863801139,34
715,"Changhsingian",254.17,252.17,"crinoids",0.00150037509377344,4
715,"Changhsingian",254.17,252.17,"echinodermata",0.00340290381125227,30
715,"Changhsingian",254.17,252.17,"gasteropoda",0.00527632060509943,173
715,"Changhsingian",254.17,252.17,"insecta",0.0080997832452371,213
715,"Changhsingian",254.17,252.17,"mollusca",0.00721950028236946,473
715,"Changhsingian",254.17,252.17,"rugose_corals",0.00807232805941233,25
715,"Changhsingian",254.17,252.17,"scleractinian_corals",0.000142328494164532,1
715,"Changhsingian",254.17,252.17,"sea_stars",0.00260926288323549,4
715,"Changhsingian",254.17,252.17,"sea_urchins",0.001131648434553,3
715,"Changhsingian",254.17,252.17,"tabulate_corals",0.0149536647009267,71
715,"Changhsingian",254.17,252.17,"trilobites",0.000391159788773714,2
716,"Wuchiapingian",259.9,254.17,"ammonites",0.00962199312714777,14
716,"Wuchiapingian",259.9,254.17,"animalia",0.00899104804346976,1840
716,"Wuchiapingian",259.9,254.17,"anthozoa",0.00482764461759973,57
716,"Wuchiapingian",259.9,254.17,"arthropoda",0.00774238958296674,352
716,"Wuchiapingian",259.9,254.17,"bivalvia",0.00784659466607891,178
716,"Wuchiapingian",259.9,254.17,"bony_fish",0.00713607546476371,233
716,"Wuchiapingian",259.9,254.17,"brachiopoda",0.0239674593241552,383
716,"Wuchiapingian",259.9,254.17,"bryozoa",0.00988700564971751,77
716,"Wuchiapingian",259.9,254.17,"cartilagefish",0.0108751941998964,42
716,"Wuchiapingian",259.9,254.17,"crinoids",0.00525131282820705,14
716,"Wuchiapingian",259.9,254.17,"echinodermata",0.0051043557168784,45
716,"Wuchiapingian",259.9,254.17,"gasteropoda",0.00539831645724045,177
716,"Wuchiapingian",259.9,254.17,"insecta",0.00631250713009089,166
716,"Wuchiapingian",259.9,254.17,"mollusca",0.00772318634858128,506
716,"Wuchiapingian",259.9,254.17,"rugose_corals",0.0135615111398127,42
716,"Wuchiapingian",259.9,254.17,"scleractinian_corals",0.000142328494164532,1
716,"Wuchiapingian",259.9,254.17,"sea_stars",0.00260926288323549,4
716,"Wuchiapingian",259.9,254.17,"sea_urchins",0.001131648434553,3
716,"Wuchiapingian",259.9,254.17,"tabulate_corals",0.0151642796967144,72
716,"Wuchiapingian",259.9,254.17,"trilobites",0.00195579894386857,10
717,"Roadian",272.3,268.8,"ammonites",0.0213058419243986,31
717,"Roadian",272.3,268.8,"animalia",0.00991458504358704,2029
717,"Roadian",272.3,268.8,"anthozoa",0.0101634623528415,120
717,"Roadian",272.3,268.8,"arthropoda",0.00952401900404716,433
717,"Roadian",272.3,268.8,"bivalvia",0.00837557857615164,190
717,"Roadian",272.3,268.8,"bony_fish",0.00107194266638082,35
717,"Roadian",272.3,268.8,"brachiopoda",0.0324155193992491,518
717,"Roadian",272.3,268.8,"bryozoa",0.0163071391884951,127
717,"Roadian",272.3,268.8,"cartilagefish",0.013982392542724,54
717,"Roadian",272.3,268.8,"crinoids",0.0105026256564141,28
717,"Roadian",272.3,268.8,"echinodermata",0.00612522686025408,54
717,"Roadian",272.3,268.8,"gasteropoda",0.00625228742222764,205
717,"Roadian",272.3,268.8,"insecta",0.0104954937825607,276
717,"Roadian",272.3,268.8,"mollusca",0.00845582062670757,554
717,"Roadian",272.3,268.8,"rugose_corals",0.0287374878915079,89
717,"Roadian",272.3,268.8,"scleractinian_corals",NA,NA
717,"Roadian",272.3,268.8,"sea_stars",0.00195694716242661,3
717,"Roadian",272.3,268.8,"sea_urchins",0.001131648434553,3
717,"Roadian",272.3,268.8,"tabulate_corals",0.0160067396798652,76
717,"Roadian",272.3,268.8,"trilobites",0.004107177782124,21
740,"Calabrian",1.806,0.781,"ammonites",NA,NA
740,"Calabrian",1.806,0.781,"animalia",0.0173370861186037,3548
740,"Calabrian",1.806,0.781,"anthozoa",0.0110951130685187,131
740,"Calabrian",1.806,0.781,"arthropoda",0.0128013373218371,582
740,"Calabrian",1.806,0.781,"bivalvia",0.0199250606127397,452
740,"Calabrian",1.806,0.781,"bony_fish",0.0369973354568007,1208
740,"Calabrian",1.806,0.781,"brachiopoda",0.00275344180225282,44
740,"Calabrian",1.806,0.781,"bryozoa",0.017205957883924,134
740,"Calabrian",1.806,0.781,"cartilagefish",0.00880372863801139,34
740,"Calabrian",1.806,0.781,"crinoids",0.000375093773443361,1
740,"Calabrian",1.806,0.781,"echinodermata",0.00431034482758621,38
740,"Calabrian",1.806,0.781,"gasteropoda",0.0266255947297792,873
740,"Calabrian",1.806,0.781,"insecta",0.0140320188614671,369
740,"Calabrian",1.806,0.781,"mollusca",0.0205290230016637,1345
740,"Calabrian",1.806,0.781,"rugose_corals",NA,NA
740,"Calabrian",1.806,0.781,"scleractinian_corals",0.017933390264731,126
740,"Calabrian",1.806,0.781,"sea_stars",0.00260926288323549,4
740,"Calabrian",1.806,0.781,"sea_urchins",0.012448132780083,33
740,"Calabrian",1.806,0.781,"tabulate_corals",NA,NA
740,"Calabrian",1.806,0.781,"trilobites",NA,NA
741,"Gelasian",2.588,1.806,"ammonites",NA,NA
741,"Gelasian",2.588,1.806,"animalia",0.016218091552324,3319
741,"Gelasian",2.588,1.806,"anthozoa",0.0110104175489117,130
741,"Gelasian",2.588,1.806,"arthropoda",0.0131092732711596,596
741,"Gelasian",2.588,1.806,"bivalvia",0.0197928146352215,449
741,"Gelasian",2.588,1.806,"bony_fish",0.0300756485253132,982
741,"Gelasian",2.588,1.806,"brachiopoda",0.00306633291614518,49
741,"Gelasian",2.588,1.806,"bryozoa",0.0184899845916795,144
741,"Gelasian",2.588,1.806,"cartilagefish",0.00906266183324702,35
741,"Gelasian",2.588,1.806,"crinoids",0,0
741,"Gelasian",2.588,1.806,"echinodermata",0.0037431941923775,33
741,"Gelasian",2.588,1.806,"gasteropoda",0.0260766133951446,855
741,"Gelasian",2.588,1.806,"insecta",0.0147165075864167,387
